fips,TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,R_birth_2018,R_NET_MIG_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults completing some college or associate's degree 2014-18,PCTPOVALL_2018,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),ICU Beds_x,Percent of Population Aged 60+,anycondition_prevalence,Urban_rural_code
-0.30163300880104477,-0.22976344905224463,0.10238292591503859,0.16237354073539328,-0.4294540824025225,-0.6654852475581196,-0.6983267418425982,0.5854704800683581,0.6484574100835017,-0.5572258012832807,-0.09650284464157732,-0.43144068396713975,-0.09631485779108055,-0.30125575434284213,0.04769785130789845,0.3526163092046894,0.11693630150052581,0.18580191565163906,0.059489000953372666,1.3732068432029618,-0.03238032107524441,0.7459106356836984,0.21133783644431048,-0.20024066962996445,-0.2127952466687688,-0.2794174426108619,0.5013523815198064,0.4604336163643372,0.9105279313586502
0.7615733544431721,-0.16128005389451588,-0.7545974099941057,-0.8360732503377069,-0.7362959850529824,-0.7859337985894166,-0.07336054961004333,1.2533633422341264,0.7598922371586866,-0.564854560308601,-0.27969338532860993,-0.390334220335924,-0.09478736925985982,-0.5783543402292984,-0.5921793315248932,-0.7524489259884357,-0.5056732411844466,-1.3513415930286627,-0.022268505554381604,0.5391727298159648,-0.7109926599169133,1.5301967903128897,0.8225993737478292,-0.10609193079369154,-0.12337357426278805,-0.19052898229350296,0.7579122021517433,-0.009885692478868589,0.2490917938303307
-0.8330367644453032,-0.198763741670673,-0.7171436029692542,0.4641698023879559,1.3201939125235114,-0.12855096785087727,0.1597434921660038,-0.0008129028202365993,0.5387032000332017,-0.37999256368112666,-0.2606867816283401,-0.1810125425847491,-0.09026657057086568,-0.45270379134390415,-0.19225609225439877,0.17437998094773371,-0.4098871576944506,-0.2753411369524512,-0.4801105419978057,-0.22535854078878328,0.4282835293793189,-0.5698171819330341,-0.8583698538368489,-0.22140587358034636,-0.19380441849963304,-0.2127510973728427,-0.5798640054290681,0.037146238405451545,-1.7352166187546278
0.6292874558026824,-0.048114724401703106,0.12040735721996551,0.5762804684874164,0.09487486281620507,0.33545204137976153,0.6524232248870346,0.24774041689824763,-0.5795748544883469,-0.5564092655277626,1.4632099687447466,-0.023228009944051796,-0.05373494587340836,4.219484739400821,-0.23224841618144806,0.2813217779019071,-0.8728532278960968,0.8006593191237596,-0.8725465732350259,-0.5728727547000323,1.4635388492180685,-1.1340349827259752,-1.0875929303256686,-0.15261727182783127,0.04355375863447516,-0.2127510973728427,-0.5615383039553581,0.021468928110677795,-1.0737804812263083
-0.3084134920479442,0.07001155880064037,0.2528086915196536,0.2345348647948704,0.17336190219394612,0.07096176219144862,0.15984078576456692,-0.09999228452789038,-0.19131248341614984,0.13491408855416212,-0.2053745088564561,0.508351789807684,-0.09245238619735041,0.9277918915133835,0.32764411879724425,-0.15535722632763424,-0.7132097554127705,0.5316592051047071,0.3538160243812882,0.0526528303402161,-0.20079506210164424,0.7459106356836984,0.21133783644431048,0.1455650870297131,0.2414391047506554,0.07613639865857379,-0.2683270803760026,0.1939193413531868,-0.4123443436979888
-1.6345962447503406,2.1511608220294107,-1.7616115292051997,-3.2646686533348284,1.5542035784599664,5.228132605781814,1.5763566166365544,-0.9164780225258293,-1.962690629048631,-0.2561464475326109,-0.20993379621281366,12.14121207936583,0.2984629375100707,1.5264976511702146,-0.392217711889646,0.09417363323210368,-0.29813672695612237,-2.2351991105198357,-0.8234920693303736,-1.1983983397402802,2.8455304005817594,0.5726653358551611,-0.32351600869626923,1.8726013834874684,2.0469697731961567,3.465008948257882,-0.7264696172187461,-3.5843124396872335,-2.3966527562829474
-1.152916032916678,-0.2473449578289904,0.05420217376399386,-0.13518909605675203,-0.08851026954046172,-0.30409091874100036,0.06936284055314548,0.6791239086458332,-0.9361797151568625,1.3274863819900125,-0.26038705583854016,-0.31280192556081127,-0.06989525650459241,-0.6146344219926424,-0.4722023597437446,-1.0108916019610215,0.8512962749238264,-0.3137697246694586,0.8770640660309154,0.1916585159047158,-0.3196760557673383,-0.6189813886411332,-0.4763313930221492,-0.2440849321072558,-0.27891718408060207,-0.2794174426108619,0.006558441729643512,-0.10394955424750997,-0.4123443436979888
1.019630569781052,-0.29597620041126943,0.47587653423323745,0.9134335536229694,-0.7784019943319963,0.42199076699338817,-0.9870280998502811,-1.1461767737064106,0.5821660244553165,-0.5933344248271175,0.048721689691126564,-0.2972359483786179,-0.1357847281673689,-0.2060290193897035,1.7273754562439747,0.7090889657186007,-0.02674282373446786,0.37794485423667745,-0.8071405680288227,-0.8508841258290313,0.17566141783971917,-0.34506652269601223,1.2046378345625288,-0.28094885116002727,-0.31291531352664703,-0.2794174426108619,0.37307247120383835,-0.9975562410496014,0.9105279313586502
0.7546599205443726,1.4421474322039907,-0.7521291920054836,-0.22005503480164193,-0.3528972605423085,-0.06103802466065947,0.6429603132527749,1.600789171590122,0.23389289400850227,-0.33898091807028674,-0.2702574755434338,1.262985464202263,-0.07860316818443909,-0.24523730217454223,-0.7521486272330904,0.11199726605779921,-1.1602114783660842,-1.1784129483021284,-1.5429581265986112,-0.29486138357103286,2.76627640480463,1.5301967903128897,0.8225993737478292,1.914032113097509,2.1447558197586223,0.7205777359594259,-0.0850700656389052,-1.1700066542921104,-1.7352166187546278
0.289465589546309,-0.2916961619167724,-0.6720184767777301,-0.11558553547655412,0.24150305605658487,1.8896725184110117,-0.777003868356523,-0.8356961571075716,0.36293413232334093,-0.46525136102781944,0.1371062553310853,-0.10996403501993592,-0.1357847281673689,0.13344290585153373,-0.35222538796259595,-1.4208351569520195,1.0747971364004836,-0.8709842465660684,1.498421115489848,0.9561897865094632,-1.3499780008700177,-0.2420558038790437,0.05852245211843046,-0.27683500174054043,-0.30848624972588906,-0.2794174426108619,0.2447925608878703,0.24095127223750695,0.9105279313586502
-0.8949917682306984,0.48577005136284473,0.40369028752376623,0.15191925182536178,0.06989692860545055,0.18978274380369017,0.3152612967769249,-0.002787729741966987,-0.28301731007388814,0.3077067512989611,-0.23582173013675092,0.46428419627225986,-0.08298640885390653,0.49685061493581417,0.5276057384324915,-0.5474771484929366,-0.17042194896946125,0.4548020296706923,0.15759800876267802,1.095195472073963,-0.3394895547116202,0.685040665473671,-0.4763313930221492,0.6444005232541259,0.6184881076271351,0.6872445633404163,-0.35995558774455133,-0.6369781042698096,-1.0737804812263083
